set_label,set_number,set_stage,set_mutator,set_name_ingame,patch,champion_api_name,champion_name,cost,role,traits,ability_name,mana_cost,initial_mana,ability_desc_resolved,ability_desc_raw,variable_count
Set 2,2,base,2,War of the Elements,10.5,TFT2_Ornn,Ornn,1,,Electric|Warden,Lightning Breath,75,0,"Ornn breathes lightning in a cone, dealing @ModifiedDamage@ magic damage to enemies therein, and increasing their chance to be critically struck by 25% for the next 10 seconds.","Ornn breathes lightning in a cone, dealing @ModifiedDamage@ magic damage to enemies therein, and increasing their chance to be critically struck by @CritAmpPercent@% for the next @Duration@ seconds.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Renekton,Renekton,1,,Desert|Berserker,Cull the Meek,100,0,"Renekton swings his blade, dealing @ModifiedDamage@ magic damage to nearby enemies and healing himself for @ModifiedHeal@ per enemy hit.","Renekton swings his blade, dealing @ModifiedDamage@ magic damage to nearby enemies and healing himself for @ModifiedHeal@ per enemy hit.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Taliyah,Taliyah,1,,Mountain|Mage,Seismic Shove,80,30,"Taliyah causes the ground to erupt under a random enemy, dealing @ModifiedDamage@ magic damage to them, and stunning them for 2 seconds. This also knocks ranged enemies closer, or pushes melee enemies away.","Taliyah causes the ground to erupt under a random enemy, dealing @ModifiedDamage@ magic damage to them, and stunning them for @StunDuration@ seconds. This also knocks ranged enemies closer, or pushes melee enemies away.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Vayne,Vayne,1,,Light|Ranger,Silver Bolts,0,0,"Passive: Whenever Vayne Basic Attacks the same target 3 times, she deals @ModifiedDamage@ of her target's maximum health as true damage.","Passive: Whenever Vayne Basic Attacks the same target 3 times, she deals @ModifiedDamage@ of her target's maximum health as true damage.",1
Set 2,2,base,2,War of the Elements,10.5,TFT2_Vladimir,Vladimir,1,,Ocean|Mage,Drain,75,0,Vladimir deals @ModifiedDamage@ magic damage to the target and heals for the same amount.,Vladimir deals @ModifiedDamage@ magic damage to the target and heals for the same amount.,3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Warwick,Warwick,1,,Glacial|Predator,Infinite Duress,125,50,"Warwick pounces on the weakest enemy, stunning them for 1.5 seconds and striking them 3 times, dealing @ModifiedDamage@ magic damage. Each strike triggers on-hit effects and heals Warwick for 100% of the damage dealt.","Warwick pounces on the weakest enemy, stunning them for @Duration@ seconds and striking them @Hits@ times, dealing @ModifiedDamage@ magic damage. Each strike triggers on-hit effects and heals Warwick for 100% of the damage dealt.",4
Set 2,2,base,2,War of the Elements,10.5,TFT2_Zyra,Zyra,1,,Inferno|Summoner,Rampant Growth,65,0,"Zyra summons 2/3/5 Flame Spitters at random locations on the edge of the arena. They attack the nearest enemy for 4 seconds, dealing @ModifiedDamage@ magic damage per attack a total of 4 times.","Zyra summons @NumPlants@ Flame Spitters at random locations on the edge of the arena. They attack the nearest enemy for @PlantDuration@ seconds, dealing @ModifiedDamage@ magic damage per attack a total of @PlantAmmo@ times.",4
Set 2,2,base,2,War of the Elements,10.5,TFT2_Braum,Braum,2,,Glacial|Warden,Unbreakable,65,0,"Braum puts up his shield for 4 seconds, absorbing and stopping all incoming missiles and reducing his damage taken from that direction by 80/85/90%.","Braum puts up his shield for @ShieldDuration@ seconds, absorbing and stopping all incoming missiles and reducing his damage taken from that direction by @ShieldDR@%.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_Jax,Jax,2,,Light|Berserker,Counter Strike,125,50,"Jax dodges all incoming attacks for 2 seconds, then strikes all nearby enemies, dealing @ModifiedDamage@ magic damage and stunning them for 1.5 seconds.","Jax dodges all incoming attacks for @Duration@ seconds, then strikes all nearby enemies, dealing @ModifiedDamage@ magic damage and stunning them for @StunDuration@ seconds.",4
Set 2,2,base,2,War of the Elements,10.5,TFT2_LeBlanc,LeBlanc,2,,Woodland|Assassin|Mage,Ethereal Chain,80,50,"LeBlanc launches an ethereal chain at a random enemy, dealing @ModifiedDamage@ magic damage and, after a short delay, stunning them for 1.5 seconds.","LeBlanc launches an ethereal chain at a random enemy, dealing @ModifiedDamage@ magic damage and, after a short delay, stunning them for @StunDuration@ seconds.",4
Set 2,2,base,2,War of the Elements,10.5,TFT2_Malzahar,Malzahar,2,,Shadow|Summoner,Shadow Swarm,125,75,"Malzahar summons 2/3/4 Shadow Spawn, who hit for @ModifiedDamage@ magic damage each attack.Shadow Spawn benefit from active Shadow trait bonuses.","Malzahar summons @NumVoidlings@ Shadow Spawn, who hit for @ModifiedDamage@ magic damage each attack.<br><br>Shadow Spawn benefit from active Shadow trait bonuses.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Neeko,Neeko,2,,Woodland|Druid,Blooming Burst,60,0,Neeko throws a seed at a random target that explodes for @ModifiedDamage@ magic damage three times. Each explosion affects a bigger area than the last.,Neeko throws a seed at a random target that explodes for @ModifiedDamage@ magic damage three times. Each explosion affects a bigger area than the last.,4
Set 2,2,base,2,War of the Elements,10.5,TFT2_RekSai,Rek'Sai,2,,Steel|Predator,Furious Bite,75,0,"Rek'Sai bites an enemy, dealing @ModifiedDamage@ true damage.","Rek'Sai bites an enemy, dealing @ModifiedDamage@ true damage.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Senna,Senna,2,,Shadow|Soulbound,Piercing Darkness,75,50,"Senna fires a beam through her furthest ally, dealing @ModifiedDamage@ magic damage to enemies, and buffing allies' on-hits for 5 seconds to deal @ModifiedAllyDamage@ magic damage from Senna.","Senna fires a beam through her furthest ally, dealing @ModifiedDamage@ magic damage to enemies, and buffing allies' on-hits for @AllyBuffDuration@ seconds to deal @ModifiedAllyDamage@ magic damage from Senna.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Skarner,Skarner,2,,Crystal|Predator,Crystalline Exoskeleton,65,0,"Skarner gains a shield against @ModifiedShield@ damage for 8 seconds. While the shield persists, Skarner gains 50/75/100% attack speed.","Skarner gains a shield against @ModifiedShield@ damage for @Duration@ seconds. While the shield persists, Skarner gains @AttackSpeed*100@% attack speed.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Syndra,Syndra,2,,Ocean|Mage,Hydro Sphere,65,0,"Syndra conjures a sphere of water which explodes near a random enemy, dealing @ModifiedDamage@ magic damage to all enemies hit.","Syndra conjures a sphere of water which explodes near a random enemy, dealing @ModifiedDamage@ magic damage to all enemies hit.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_Thresh,Thresh,2,,Ocean|Warden,Deep Sea Lantern,125,50,"Thresh throws his lantern to the lowest-health ally, shielding them and nearby allies against @ModifiedShield@ damage for 5 seconds.","Thresh throws his lantern to the lowest-health ally, shielding them and nearby allies against @ModifiedShield@ damage for @Duration@ seconds.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Varus,Varus,2,,Inferno|Ranger,Piercing Arrow,100,50,"Varus channels for 1.5 seconds, then fires a piercing arrow, dealing @ModifiedDamage@ magic damage to all enemies in its path.","Varus channels for 1.5 seconds, then fires a piercing arrow, dealing @ModifiedDamage@ magic damage to all enemies in its path.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_Volibear,Volibear,2,,Glacial|Electric|Berserker,Frenzied Bite,75,0,"Volibear bites his target, dealing @ModifiedDamage@ magic damage. If the target is below 35% health, Frenzied Bite kills the target and fully restores Volibear's mana.","Volibear bites his target, dealing @ModifiedDamage@ magic damage. If the target is below @ExecuteThreshold*100@% health, Frenzied Bite kills the target and fully restores Volibear's mana.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Yasuo,Yasuo,2,,Cloud|Blademaster,Last Breath,90,0,"Yasuo blinks to the enemy with the most items and knocks them up, holding them airborne for 1 seconds and hitting them 4/5/6 times, dealing Basic Attack damage and applying on-hit effects.","Yasuo blinks to the enemy with the most items and knocks them up, holding them airborne for @StunDuration@ seconds and hitting them @NumHits@ times, dealing Basic Attack damage and applying on-hit effects.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Aatrox,Aatrox,3,,Light|Blademaster,The Arclight Blade,70,0,"Aatrox cleaves the area in front of him, dealing @ModifiedDamage@ magic damage to all enemies therein.","Aatrox cleaves the area in front of him, dealing @ModifiedDamage@ magic damage to all enemies therein.",1
Set 2,2,base,2,War of the Elements,10.5,TFT2_Azir,Azir,3,,Desert|Summoner,Arise!,100,50,"Azir summons a Sand Soldier near a random enemy. Sand Soldiers attack nearby enemies whenever Azir attacks, dealing @ModifiedDamage@ magic damage in a line, and last 6 seconds.","Azir summons a Sand Soldier near a random enemy. Sand Soldiers attack nearby enemies whenever Azir attacks, dealing @ModifiedDamage@ magic damage in a line, and last @SoldierDuration@ seconds.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_DrMundo,Dr. Mundo,3,,Poison|Berserker,Adrenaline Rush,125,75,"Dr. Mundo creates a toxic cloud around him for 8 seconds. The cloud deals @ModifiedDamage@ + 1.25% of Dr. Mundo's maximum health as magic damage to nearby enemies each second, and heals him for 100/125/150% of that value.","Dr. Mundo creates a toxic cloud around him for @Duration@ seconds. The cloud deals @ModifiedDamage@ + @HealthPercent@% of Dr. Mundo's maximum health as magic damage to nearby enemies each second, and heals him for @HealRatio*100@% of that value.",4
Set 2,2,base,2,War of the Elements,10.5,TFT2_Ezreal,Ezreal,3,,Glacial|Ranger,Ice Shot,30,0,"Ezreal fires a shard of ice at the lowest-health enemy, dealing @ModifiedDamage@ magic damage and applying on-hit effects.","Ezreal fires a shard of ice at the lowest-health enemy, dealing @ModifiedDamage@ magic damage and applying on-hit effects.",1
Set 2,2,base,2,War of the Elements,10.5,TFT2_Karma,Karma,3,,Lunar|Mystic,Inspire,100,75,"At start of combat, Karma tethers to her closest ally.Karma shields the tethered ally (or a random one if the tether is dead) for 5 seconds, absorbing the next @ModifiedShield@ damage. While the shield holds, the ally receives @ModifiedAS@% bonus Attack Speed.","At start of combat, Karma tethers to her closest ally.<br><br>Karma shields the tethered ally (or a random one if the tether is dead) for @Duration@ seconds, absorbing the next @ModifiedShield@ damage. While the shield holds, the ally receives @ModifiedAS@% bonus Attack Speed.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Kindred,Kindred,3,,Shadow|Inferno|Ranger,Dance of Dread,35,0,"Wolf mauls Kindred's target, dealing @ModifiedDamage@ magic damage and reducing their healing by 80% for 5 seconds. Meanwhile, Lamb leaps away from Kindred's target.","Wolf mauls Kindred's target, dealing @ModifiedDamage@ magic damage and reducing their healing by 80% for @GrievousWoundsDuration@ seconds. Meanwhile, Lamb leaps away from Kindred's target.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Nautilus,Nautilus,3,,Ocean|Warden,Depth Charge,125,50,"Nautilus sends out a depth charge that seeks out his farthest enemy, knocking them up and stunning them for 3/4/6 seconds. It also deals @ModifiedDamage@ magic damage to all enemies it passes through.","Nautilus sends out a depth charge that seeks out his farthest enemy, knocking them up and stunning them for @StunDuration@ seconds. It also deals @ModifiedDamage@ magic damage to all enemies it passes through.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_Nocturne,Nocturne,3,,Steel|Assassin,Steel Blades,0,0,Passive - Every three hits Nocturne's attack deals damage and applys on-hit effects to all adjacent units. It also heals @ModifiedHeal@ of the damage dealt.,Passive - Every three hits Nocturne's attack deals damage and applys on-hit effects to all adjacent units. It also heals @ModifiedHeal@ of the damage dealt.,1
Set 2,2,base,2,War of the Elements,10.5,TFT2_Qiyana,Qiyana,3,,Ocean|Assassin,Elemental Blade,100,50,"Qiyana blasts a short line in front of her, stunning enemies for 2.5/3.5/4.5 seconds and dealing @ModifiedDamage@ magic damage.","Qiyana blasts a short line in front of her, stunning enemies for @CCDuration@ seconds and dealing @ModifiedDamage@ magic damage.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_QiyanaOcean,Qiyana,3,,Ocean|Assassin,Elemental Blade,100,50,"Qiyana blasts a short line in front of her, stunning enemies for 2.5/3.5/4.5 seconds and dealing @ModifiedDamage@ magic damage.","Qiyana blasts a short line in front of her, stunning enemies for @CCDuration@ seconds and dealing @ModifiedDamage@ magic damage.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_QiyanaInferno,Qiyana,3,,Inferno|Assassin,Elemental Blade,100,50,"Qiyana blasts a short line in front of her, stunning enemies for 2.5/3.5/4.5 seconds and dealing @ModifiedDamage@ magic damage.","Qiyana blasts a short line in front of her, stunning enemies for @CCDuration@ seconds and dealing @ModifiedDamage@ magic damage.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_QiyanaWoodland,Qiyana,3,,Mountain|Assassin,Elemental Blade,100,50,"Qiyana blasts a short line in front of her, stunning enemies for 2.5/3.5/4.5 seconds and dealing @ModifiedDamage@ magic damage.","Qiyana blasts a short line in front of her, stunning enemies for @CCDuration@ seconds and dealing @ModifiedDamage@ magic damage.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_QiyanaWind,Qiyana,3,,Cloud|Assassin,Elemental Blade,100,50,"Qiyana blasts a short line in front of her, stunning enemies for 2.5/3.5/4.5 seconds and dealing @ModifiedDamage@ magic damage.","Qiyana blasts a short line in front of her, stunning enemies for @CCDuration@ seconds and dealing @ModifiedDamage@ magic damage.",2
Set 2,2,base,2,War of the Elements,10.5,TFT2_Sion,Sion,3,,Shadow|Berserker,Decimating Smash,125,75,"Sion winds up for a moment, then smashes his axe down in a direction, knocking up and dealing @ModifiedDamage@ magic damage to all enemies hit.","Sion winds up for a moment, then smashes his axe down in a direction, knocking up and dealing @ModifiedDamage@ magic damage to all enemies hit.",3
Set 2,2,base,2,War of the Elements,10.5,TFT2_Sivir,Sivir,3,,Desert|Blademaster,Ricochet,65,0,"For the next 5 seconds, Sivir's attacks bounce up to 5/7/9 times, dealing @DamageCalc@ physical damage to enemies hit and applying on-hit effects.","For the next @Duration@ seconds, Sivir's attacks bounce up to @NumBounces@ times, dealing @DamageCalc@ physical damage to enemies hit and applying on-hit effects.",4
